name	set	number	before	after
Master the Theory	479	106	{{CardData\n|Name=Master the Theory\n|Image=479-106.png\n|Artist=\n|Text='''Play:''' If there are no friendly creatures in play, you may archive a card [[For each|for each]] enemy creature.\n|Keywords=\n|FlavorText=In theory, there is no difference between theory and practice.\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Logos\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=148\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=169\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=106\n}}
Masterplan	479	286	{{CardData\n|Name=Masterplan\n|Image=479-286.png\n|Artist=\n|Text='''Play:''' Put a card from your hand facedown under Masterplan. <p> '''Omni:''' Play the card under Masterplan. Destroy Masterplan.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Shadows\n|Traits=Item\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=288\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=286\n}}
Mighty Lance	479	170	{{CardData\n|Name=Mighty Lance\n|Image=479-170.png\n|Artist=\n|Text='''Play:''' Deal 3{{Damage}} to a creature and 3{{Damage}} to a neighbor of that creature.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Sanctum\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=221\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=256\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=170\n}}
Mind Over Matter	479	107	{{CardData\n|Name=Mind Over Matter\n|Image=479-107.png\n|Artist=Grigory Serov\n|Text='''Play:''' Put each creature into its owner’s archives.\n|Keywords=\n|FlavorText=“Okay, but if this is all a simulation, <p> what happens if we reboot it?” <p> – [[Simon.Root, E-chivist]]\n|Amber=0\n|Assault=\n|Hazardous=\n|EnhanceDamage=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|Type=Action\n|House=Logos\n|Rarity=Rare\n|Power=\n|Armor=\n|Traits=\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=107\n}}
Mobius Scroll	479	108	{{CardData\n|Name=Mobius Scroll\n|Image=479-108.png\n|Artist=\n|Text='''Action:''' Archive Mobius Scroll and up to 2 cards from your hand.\n|Keywords=\n|FlavorText=Once upon a time there was a scroll that began: Once upon a time…\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Logos\n|Traits=Item\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=130\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=108\n}}
Mug	479	251	{{CardData\n|Name=Mug\n|Image=479-251.png\n|Artist=\n|Text='''Play:''' [[Move|Move]] 1{{Aember}} from a creature to your pool. Deal 2{{Damage}} to that creature.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Common\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=244\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=251\n}}
Neuro Syphon	479	092	{{CardData\n|Name=Neuro Syphon\n|Image=479-092.png\n|Artist=\n|Text='''Play:''' If your opponent has more {{Aember}} than you, steal 1{{Aember}} and draw a card.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Logos\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=116\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=092\n}}
Nexus	479	253	{{CardData\n|Name=Nexus\n|Image=479-253.png\n|Artist=\n|Text=[[Elusive|Elusive]]. (The first time this creature is attacked each turn, no damage is dealt.) <p> '''Reap:''' Use an enemy artifact [[as if it were yours|as if it were yours]].﻿﻿\n|Keywords=Elusive\n|FlavorText=\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Cyborg • Thief\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=305\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=253\n}}
Niffle Ape	479	371	{{CardData\n|Name=Niffle Ape\n|Image=479-371.png\n|Artist=\n|Text=While Niffle Ape is attacking, ignore [[Taunt|taunt]] and [[Elusive|elusive]].\n|Keywords=\n|FlavorText=“Did it just say Niffle?” <p> – [[Captain Val Jericho]]\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Untamed\n|Traits=Beast • Niffle\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=363\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=371\n}}
Niffle Grounds	479	387	{{CardData\n|Name=Niffle Grounds\n|Image=479-387.png\n|Artist=\n|Text='''Action:''' Choose a creature. For the remainder of the turn, that creature loses [[Taunt|taunt]] and [[Elusive|elusive]].\n|Keywords=\n|FlavorText=“Welp, we’re niffled.” <p> – [[Captain Val Jericho]]\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Untamed\n|Traits=Location\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=346\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=387\n}}
Niffle Queen	479	388	{{CardData\n|Name=Niffle Queen\n|Image=479-388.png\n|Artist=\n|Text=Each other friendly [http://archonarcana.com/Card_Gallery?traits=Beast Beast] creature gets +1 power. <p> Each other friendly [http://archonarcana.com/Card_Gallery?traits=Niffle Niffle] creature gets +1 power.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=6\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Untamed\n|Traits=Beast • Niffle\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=364\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=388\n}}
Obsidian Forge	479	025	{{CardData\n|Name=Obsidian Forge\n|Image=479-025.png\n|Artist=\n|Text='''Action:''' Destroy any number of friendly creatures. You may [[Timing_Chart#Forge_a_Key|forge a key]] at +6{{Aember}} [[Cost|current cost]], reduced by 1{{Aember}} [[For each|for each]] creature destroyed this way. If you [[Timing_Chart#Forge_a_Key|forge a key]] this way, destroy Obsidian Forge.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Dis\n|Traits=Item\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=093\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=025\n}}
Old Bruno	479	270	{{CardData\n|Name=Old Bruno\n|Image=479-270.png\n|Artist=\n|Text=[[Elusive|Elusive]]. (The first time this creature is attacked each turn, no damage is dealt.) <p> '''Play:''' Capture 3{{Aember}}.\n|Keywords=Elusive\n|FlavorText=“I raise.”\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Shadows\n|Traits=Elf • Thief\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=307\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=270\n}}
One Last Job	479	288	{{CardData\n|Name=One Last Job\n|Image=479-288.png\n|Artist=\n|Text='''Play:''' [[Purge|Purge]] each friendly Shadows creature. Steal 1{{Aember}} [[For each|for each]] creature [[Purge|purged]] this way.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=277\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=288\n}}
One Stood Against Many	479	171	{{CardData\n|Name=One Stood Against Many\n|Image=479-171.png\n|Artist=\n|Text='''Play:''' Ready and fight with a friendly creature 3 times, each time against a different enemy creature. Resolve these fights one at a time.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Sanctum\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=223\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=259\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=171\n}}
Opal Knight	479	172	{{CardData\n|Name=Opal Knight\n|Image=479-172.png\n|Artist=\n|Text='''Play:''' Destroy each creature with even power.\n|Keywords=\n|FlavorText=“I will not yield.”\n|Power=5\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Sanctum\n|Traits=Spirit • Knight\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=260\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=172\n}}
Orb of Invidius	479	041	{{CardData\n|Name=Orb of Invidius\n|Image=479-041.png\n|Artist=\n|Text=After a creature reaps, [[Stun|stun]] it.\n|Keywords=\n|FlavorText=“Whatever it was, it’s cursed now.” – [[Bordan the Redeemed]]\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Dis\n|Traits=Item\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=096\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=114\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=041\n}}
Pain Reaction	479	026	{{CardData\n|Name=Pain Reaction\n|Image=479-026.png\n|Artist=\n|Text='''Play:''' Deal 2{{Damage}} to an enemy creature. If this damage destroys that creature, deal 2{{Damage}} to each of that creature’s neighbors.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=078\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=026\n}}
Pandemonium	479	027	{{CardData\n|Name=Pandemonium\n|Image=479-027.png\n|Artist=\n|Text='''Play:''' Each undamaged creature captures 1{{Aember}} from its opponent.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=068\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=079\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=027\n}}
Peace Accord	479	350	{{CardData\n|Name=Peace Accord\n|Image=479-350.png\n|Artist=\n|Text='''Play:''' Each player gains 2{{Aember}}.  <p> After a player fights with a creature, they lose 4{{Aember}}. Destroy Peace Accord.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Artifact\n|House=Star Alliance\n|Traits=Law\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=335\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=350\n}}
Perplexing Sophistry	479	271	{{CardData\n|Name=Perplexing Sophistry\n|Image=479-271.png\n|Artist=\n|Text='''Play:''' If you have more {{Aember}} than your opponent, they discard a random card from their hand and you draw a card.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Shadows\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=293\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=271\n}}
Positron Bolt	479	094	{{CardData\n|Name=Positron Bolt\n|Image=479-094.png\n|Artist=\n|Text='''Play:''' Deal 3{{Damage}} to a [[Flank|flank]] creature. Deal 2{{Damage}} to its neighbor. Deal 1{{Damage}} to the second creature’s other neighbor.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Logos\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=118\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=156\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=094\n}}
Potion of Invulnerability	479	152	{{CardData\n|Name=Potion of Invulnerability\n|Image=479-152.png\n|Artist=\n|Text='''Omni:''' Destroy Potion of Invulnerability. For the remainder of the turn, each friendly creature cannot be dealt damage.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Sanctum\n|Traits=Item\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=234\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=239\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=152\n}}
Po’s Pixies	479	404	{{CardData\n|Name=Po’s Pixies\n|Image=479-404.png\n|Artist=\n|Text=[[Elusive|Elusive]]. (The first time this creature is attacked each turn, no damage is dealt.) <p> {{Aember}} that would be stolen or captured from your pool is taken from the common supply [[Replacement Effects|instead]].﻿﻿\n|Keywords=Elusive\n|FlavorText=\n|Power=1\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Untamed\n|Traits=Faerie\n|Rarity=Rare\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=362\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=397\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=404\n}}
Praefectus Ludo	479	195	{{CardData\n|Name=Praefectus Ludo\n|Image=479-195.png\n|Artist=\n|Text=Each other friendly creature gains, “'''Destroyed:''' [[Move|Move]] each {{Aember}} from this creature to the common supply.”﻿﻿\n|Keywords=\n|FlavorText=\n|Power=5\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Saurian\n|Traits=Dinosaur • Politician\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=190\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=195\n}}
Prescriptive Grammarbot	479	109	{{CardData\n|Name=Prescriptive Grammarbot\n|Image=479-109.png\n|Artist=\n|Text=[[Taunt|Taunt]]. [[Hazardous|Hazardous]] 3. <p> '''Reap:''' [[Enrage|Enrage]] a creature.\n|Keywords=Taunt • Hazardous\n|FlavorText=“Split two infinitives and call me in the morning.”\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Logos\n|Traits=Robot\n|Rarity=Rare\n|Assault=0\n|Hazardous=3\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=173\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=109\n}}
Punctuated Equilibrium	479	405	{{CardData\n|Name=Punctuated Equilibrium\n|Image=479-405.png\n|Artist=\n|Text='''Play:''' Each player discards their hand, then refills their hand as if it were their “draw cards” step.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Untamed\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=363\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=398\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=405\n}}
Q-Mechs	479	078	{{CardData\n|Name=Q-Mechs\n|Image=479-078.png\n|Artist=Vladimir Zyrianov\n|Text='''Play:''' Draw a card.  <p> '''Destroyed:''' Archive Q-Mechs.\n|Keywords=\n|FlavorText=“When [[Archimedes]] refuses a task, <p> I send the mechs.” <p> – Quixo the ”Adventurer”\n|Power=1\n|Armor=0\n|Amber=0\n|Assault=0\n|Hazardous=0\n|EnhanceDamage=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|Type=Creature\n|House=Logos\n|Traits=Robot\n|Rarity=Common\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=078\n}}
Quicksand	479	406	{{CardData\n|Name=Quicksand\n|Image=479-406.png\n|Artist=\n|Text='''Play:''' Destroy the most powerful creature controlled by each player who does not [[Control|control]] a ready Untamed creature.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Untamed\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=364\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=399\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=406\n}}
Quintrino Flux	479	328	{{CardData\n|Name=Quintrino Flux\n|Image=479-328.png\n|Artist=\n|Text='''Play:''' Choose a friendly creature and an enemy creature. Destroy the chosen creatures and each creature with the same power as either of the chosen creatures.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Star Alliance\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=317\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=328\n}}
Quixo the “Adventurer”	479	079	{{CardData\n|Name=Quixo the “Adventurer”\n|Image=479-079.png\n|Artist=\n|Text=[[Skirmish|Skirmish]]. (When you use this creature to fight, it is dealt no damage in return.) <p> '''Fight:''' Draw a card.\n|Keywords=Skirmish\n|FlavorText=“...I’ll leave this part out of the memoir.”\n|Power=3\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Logos\n|Traits=Human • Scientist\n|Rarity=Common\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=144\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=079\n}}
Quixxle Stone	479	351	{{CardData\n|Name=Quixxle Stone\n|Image=479-351.png\n|Artist=\n|Text=If a player has more creatures in play than their opponent, they cannot play creatures.\n|Keywords=\n|FlavorText=The so-called Quixxle Stone was the first piece of æmber discovered by the Quantum’s crew.\n|Power=\n|Armor=\n|Amber=1\n|Type=Artifact\n|House=Star Alliance\n|Traits=Item\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=338\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=351\n}}
Radiant Truth	479	154	{{CardData\n|Name=Radiant Truth\n|Image=479-154.png\n|Artist=\n|Text='''Play:''' [[Stun|Stun]] each enemy creature not on a [[Flank|flank]].\n|Keywords=\n|FlavorText=“Truly I say to you: pie is superior to cake.” – from the Ravings of the Prophet Gizelhart\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Sanctum\n|Traits=\n|Rarity=Uncommon\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=224\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=241\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=154\n}}
Red Alert	479	310	{{CardData\n|Name=Red Alert\n|Image=479-310.png\n|Artist=\n|Text='''Play:''' If there are more enemy creatures than friendly creatures, deal damage to each enemy creature equal to the difference.﻿﻿\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=0\n|Type=Action\n|House=Star Alliance\n|Traits=\n|Rarity=Common\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Worlds Collide\n|SetNumber=452\n|CardNumber=303\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=310\n}}
Red-Hot Armor	479	043	{{CardData\n|Name=Red-Hot Armor\n|Image=479-043.png\n|Artist=\n|Text='''Play:''' Each enemy creature with armor loses all of its armor until the end of the turn and is dealt 1{{Damage}} [[For each|for each]] point of armor it lost this way.\n|Keywords=\n|FlavorText=\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Dis\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=070\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=101\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=043\n}}
Research Smoko	479	096	{{CardData\n|Name=Research Smoko\n|Image=479-096.png\n|Artist=\n|Text='''Destroyed:''' Archive the top card of your deck.\n|Keywords=\n|FlavorText=\n|Power=2\n|Armor=0\n|Amber=0\n|Type=Creature\n|House=Logos\n|Traits=Mutant\n|Rarity=Uncommon\n|Assault=0\n|Hazardous=0\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=151\n}}\n{{SetData\n|SetName=Age of Ascension\n|SetNumber=435\n|CardNumber=135\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=096\n}}
Reverse Time	479	111	{{CardData\n|Name=Reverse Time\n|Image=479-111.png\n|Artist=\n|Text='''Play:''' [[Swap|Swap]] your deck and your discard pile. Then, shuffle your deck.\n|Keywords=\n|FlavorText=...time back turn could I if\n|Power=\n|Armor=\n|Amber=1\n|Type=Action\n|House=Logos\n|Traits=\n|Rarity=Rare\n|Assault=\n|Hazardous=\n|EnhanceAmber=0\n|EnhanceDraw=0\n|EnhanceCapture=0\n|EnhanceDamage=0\n}}\n{{SetData\n|SetName=Call of the Archons\n|SetNumber=341\n|CardNumber=121\n}}\n{{SetData\n|SetName=Mass Mutation\n|SetNumber=479\n|CardNumber=111\n}}
